Isotope,Event,Energy
Bgr,106,43.0559
Bgr,107,451.46
Bgr,108,81.4569
Bgr,109,1373.58
Bgr,110,53.1617
Bgr,111,649.499
Bgr,112,505.795
Bgr,113,384.454
Bgr,114,193.736
Bgr,115,53.3625
Bgr,116,751.663
Bgr,117,77.1204
Bgr,118,219.316
Bgr,119,15.9912
Bgr,120,84.1935
Bgr,121,299.854
Bgr,122,190.657
Bgr,123,69.4586
Bgr,124,17.8217
Bgr,125,161.706
Bgr,126,182.498
Bgr,127,1632.73
Bgr,128,17.0435
Bgr,129,509.178
Bgr,130,212.574
Bgr,131,1543.88
Bgr,132,73.2959
Bgr,133,184.879
Bgr,134,544.281
Bgr,135,91.3895
Bgr,136,327.897
Bgr,137,226.16
Bgr,138,237.227
Bgr,139,328.409
Bgr,140,67.5615
Bgr,141,1063.24
Bgr,142,246.255
Bgr,143,762.769
Bgr,144,410.382
Bgr,145,830.917
Bgr,146,185.025
Bgr,147,33.6747
Bgr,148,505.664
Bgr,149,229.316
Bgr,150,1376.35
Bgr,151,954.622
Bgr,152,467.159
Bgr,153,722.101
Bgr,154,62.3404
Bgr,155,90.4016
Bgr,156,18.5203
Bgr,157,422.715
Bgr,158,1920.47
Bgr,159,1889.12
Bgr,160,204.13
Bgr,161,736.058
Bgr,162,11.5989
Bgr,163,1169
Bgr,164,236.281
Bgr,165,425.455
Bgr,166,84.9667
Bgr,167,77.7757
Bgr,168,592.755
Bgr,169,25.9986
Bgr,170,265.177
Bgr,171,330.111
Bgr,172,673.241
Bgr,173,337.512
Bgr,174,191.97
Bgr,175,428.067
Bgr,176,1378.32
Bgr,177,110.335
Bgr,178,102.758
Bgr,179,480.412
Bgr,180,971.664
Bgr,181,38.2693
Bgr,182,136.595
Bgr,183,160.61
Bgr,184,635.776
Bgr,185,167.49
Bgr,186,73.96
Bgr,187,312.308
Bgr,188,1491.15
Bgr,189,26.8771
Bgr,190,595.556
Bgr,191,983.63
Bgr,192,28.528
Bgr,193,1198.99
Bgr,194,169.553
Bgr,195,2027.3
Bgr,196,221.588
Bgr,197,599.499
Bgr,198,921.741
Bgr,199,874.047
Bgr,200,710.39
Bgr,201,403.29
Bgr,202,126.69
Bgr,203,284.668
Bgr,204,164.616
Bgr,205,588.853
Bgr,206,644.306
Bgr,207,104.713
Bgr,208,1537.5
Bgr,209,511.315
Bgr,210,445.636
Bgr,211,790.683
Bgr,212,431.757
Bgr,213,299.539
Bgr,214,447.059
Bgr,215,421.333
Bgr,216,157.757
Bgr,217,184.817
Bgr,218,111.558
Bgr,219,211.023
Bgr,220,908.184
Bgr,221,920.59
Bgr,222,725.711
Bgr,223,1735.68
Bgr,224,64.2359
Bgr,225,202.126
Bgr,226,1448.61
Bgr,227,722.305
Bgr,228,639.946
Bgr,229,50.612
Bgr,230,450.519
Bgr,231,64.1697
Bgr,232,534.207
Bgr,233,510.654
Bgr,234,1388.07
Bgr,235,131.149
Bgr,236,681.811
Bgr,237,92.5786
Bgr,238,288.491
Bgr,239,1766.69
Bgr,240,768.379
Bgr,241,158.409
Bgr,242,79.2877
Bgr,243,42.7437
Bgr,244,366.316
Bgr,245,273.541
Bgr,246,1558.56
Bgr,247,475.615
Bgr,248,1152.56
Bgr,249,318.196
Bgr,250,341.021
Bgr,251,380.187
Bgr,252,194.83
Bgr,253,326.755
Bgr,254,321.215
Bgr,255,1892.96
Bgr,256,23.1247
Bgr,257,309.561
Bgr,258,19.8735
Bgr,259,617.597
Bgr,260,357.489
Bgr,261,184.601
Bgr,262,17.4002
Bgr,263,1485.28
Bgr,264,442.734
Bgr,265,122.523
Bgr,266,376.488
Bgr,267,162.411
Bgr,268,361.536
Bgr,269,291.731
Bgr,270,177.73
Bgr,271,102.727
Bgr,272,511.531
Bgr,273,514.68
Bgr,274,529.498
Bgr,275,381.94
Bgr,276,36.0336
Bgr,277,593.084
Bgr,278,224.003
Bgr,279,719.541
Bgr,280,313.597
Bgr,281,276.064
Bgr,282,566.947
Bgr,283,313.688
Bgr,284,558.796
Bgr,285,80.7631
Bgr,286,187.772
Bgr,287,151.931
Bgr,288,17.8333
Bgr,289,1045.8
Bgr,290,92.779
Bgr,291,113.437
Bgr,292,375.199
Bgr,293,38.669
Bgr,294,110.92
Bgr,295,623.896
Bgr,296,215.821
Bgr,297,28.855
Bgr,298,309.437
Bgr,299,42.2783
Bgr,300,1392.22
Bgr,301,1740.75
Bgr,302,1506.77
Bgr,303,508.708
Bgr,304,742.402
Bgr,305,150.956
Bgr,306,158.725
Bgr,307,18.6879
Bgr,308,126.796
Bgr,309,179.409
Bgr,310,1124.58
Bgr,311,355.861
Bgr,312,426.952
Bgr,313,164.494
Bgr,314,95.6214
Bgr,315,1743.44
Bgr,316,106.754
Bgr,317,31.6607
Bgr,318,39.1701
Bgr,319,105.72
Bgr,320,165.265
Bgr,321,710.229
Bgr,322,449.281
Bgr,323,1064.12
Bgr,324,438.408
Bgr,325,297.523
Bgr,326,823.854
Bgr,327,312.271
Bgr,328,155.742
Bgr,329,613.836
Bgr,330,143.753
Bgr,331,994.839
Bgr,332,1371.04
Bgr,333,37.641
Bgr,334,310.487
Bgr,335,887.159
Bgr,336,322.118
Bgr,337,12.6264
Bgr,338,381.754
Bgr,339,22.1432
Bgr,340,284.395
Bgr,341,199.228
Bgr,342,875.429
Bgr,343,607.643
Bgr,344,639.892
Bgr,345,617.551
Bgr,346,311.058
Bgr,347,575
Bgr,348,162.605
Bgr,349,1603.68
Bgr,350,569.784
Bgr,351,237.251
Bgr,352,720.181
Bgr,353,156.938
Bgr,354,151.297
Bgr,355,844.897
Bgr,356,1374.67
Bgr,357,14.995
Bgr,358,1090.01
Bgr,359,189.509
Bgr,360,1456.91
Bgr,361,614.388
Bgr,362,211.468
Bgr,363,252.68
Bgr,364,33.8326
Bgr,365,1423.87
Bgr,366,15.5119
Bgr,367,1457.4
Bgr,368,748.836
Bgr,369,25.2017
Bgr,370,621.974
Bgr,371,105.347
Bgr,372,535.882
Bgr,373,187.912
Bgr,374,214.164
Bgr,375,410.729
Bgr,376,185.826
Bgr,377,53.9859
Bgr,378,612.201
Bgr,379,222.804
Bgr,380,120.022
Bgr,381,772.378
Bgr,382,841.791
Bgr,383,100.978
Bgr,384,210.532
Bgr,385,47.0353
Bgr,386,130.659
Bgr,387,145.504
Bgr,388,271.59
Bgr,389,142.999
Bgr,390,247.343
Bgr,391,223.688
Bgr,392,122.968
Bgr,393,326.899
Bgr,394,17.2587
Bgr,395,208.271
Bgr,396,958.132
Bgr,397,821.877
Bgr,398,166.539
Bgr,399,18.4203
Bgr,400,282.206
Bgr,401,187.662
Bgr,402,222.345
Bgr,403,65.537
Bgr,404,55.5186
Bgr,405,278.388
Bgr,406,31.4701
Bgr,407,110.694
Bgr,408,156.271
Bgr,409,177.773
Bgr,410,148.158
Bgr,411,170.307
Bgr,412,120.103
Bgr,413,22.1027
Bgr,414,184.902
Bgr,415,226.389
Bgr,416,578.948
Bgr,417,185.942
Bgr,418,1891.15
Bgr,419,523.341
Bgr,420,649.439
Bgr,421,461.233
Bgr,422,578.484
Bgr,423,496.639
Bgr,424,48.5815
Bgr,425,255.371
Bgr,426,202.091
Bgr,427,176.928
Bgr,428,351.072
Bgr,429,344.54
Bgr,430,205.087
Bgr,431,343.244
Bgr,432,396.825
Bgr,433,1317.81
Bgr,434,307.741
Bgr,435,581.799
Bgr,436,1591.74
Bgr,437,854.586
Bgr,438,238.781
Bgr,439,75.5451
Bgr,440,191.14
Bgr,441,231.066
Bgr,442,494.238
Bgr,443,117.622
Bgr,444,110.196
Bgr,445,626.662
Bgr,446,240.15
Bgr,447,417.039
Bgr,448,204.811
Bgr,449,113.741
Bgr,450,846.273
Bgr,451,1852.99
Bgr,452,263.446
Bgr,453,180.037
Bgr,454,1159.99
Bgr,455,416.38
Bgr,456,464.271
Bgr,457,976.908
Bgr,458,305.442
Bgr,459,393.929
Bgr,460,232.467
Bgr,461,69.8068
Bgr,462,992.61
Bgr,463,95.575
Bgr,464,125.45
Bgr,465,988.424
Bgr,466,818.584
Bgr,467,154.196
Bgr,468,318.782
Bgr,469,520.75
Bgr,470,363.864
Bgr,471,1992.36
Bgr,472,275.427
Bgr,473,81.6984
Bgr,474,284.255
Bgr,475,670.094
Bgr,476,279.549
Bgr,477,717.173
Bgr,478,517.823
Bgr,479,31.7946
Bgr,480,715.336
Bgr,481,515.974
Bgr,482,351.394
Bgr,483,12.2079
Bgr,484,430.48
Bgr,485,33.8615
Bgr,486,207.192
Bgr,487,629.039
Bgr,488,185.978
Bgr,489,73.108
Bgr,490,332.116
Bgr,491,30.3485
Bgr,492,1606.46
Bgr,493,186.285
Bgr,494,256.402
Bgr,495,287.81
Bgr,496,117.845
Bgr,497,197.021
Bgr,498,519.962
Bgr,499,88.1041
Bgr,500,1440.19
Bgr,501,893.472
Bgr,502,417.114
Bgr,503,423.145
Bgr,504,105.018
Bgr,505,259.931
Bgr,506,730.617
Bgr,507,177.067
Bgr,508,142.593
Bgr,509,54.2437
Bgr,510,15.98
Bgr,511,66.0749
Bgr,512,18.9776
Bgr,513,45.9185
Bgr,514,175.307
Bgr,515,256.464
Bgr,516,237.834
Bgr,517,791.847
Bgr,518,210.067
Bgr,519,190.817
Bgr,520,366.021
Bgr,521,1830.44
Bgr,522,70.5832
Bgr,523,52.8688
Bgr,524,155.277
Bgr,525,262.252
Bgr,526,38.1897
Bgr,527,511.323
Bgr,528,1581.15
Bgr,529,28.433
Bgr,530,360.211
Bgr,531,58.9982
Bgr,532,513.843
Bgr,533,108.813
Bgr,534,239.97
Bgr,535,182.112
Bgr,536,195.406
Bgr,537,324.372
Bgr,538,35.8464
Bgr,539,136.382
Bgr,540,404.965
Bgr,541,11.7075
Bgr,542,18.0914
Bgr,543,509.532
Bgr,544,34.3348
Bgr,545,12.45
Bgr,546,955.083
Bgr,547,239.336
Bgr,548,81.622
Bgr,549,509.435
Bgr,550,92.6762
Bgr,551,1402.04
Bgr,552,169.881
Bgr,553,629.538
Bgr,554,92.5854
Bgr,555,712.222
Bgr,556,122.456
Bgr,557,404.799
Bgr,558,769.466
Bgr,559,438.106
Bgr,560,697.847
Bgr,561,179.404
Bgr,562,405.671
Bgr,563,698.596
Bgr,564,1607.41
Bgr,565,174.251
Bgr,566,191.799
Bgr,567,340.839
Bgr,568,203.642
Bgr,569,80.9179
Bgr,570,366.671
Bgr,571,179.841
Bgr,572,330.796
Bgr,573,410.276
Bgr,574,915.747
Bgr,575,205.134
Bgr,576,583.65
Bgr,577,284.954
Bgr,578,24.3641
Bgr,579,508.252
Bgr,580,713.128
Bgr,581,1208.02
Bgr,582,35.8796
Bgr,583,917.053
Bgr,584,778.277
Bgr,585,348.95
Bgr,586,237.019
Bgr,587,138.374
Bgr,588,268.824
Bgr,589,1868.8
Bgr,590,1146.21
Bgr,591,1375.27
Bgr,592,74.3347
Bgr,593,513.123
Bgr,594,103.301
Bgr,595,17.6728
Bgr,596,187.059
Bgr,597,293.313
Bgr,598,238.121
Bgr,599,345.561
Bgr,600,67.6877
Bgr,601,1774.15
Bgr,602,221.863
Bgr,603,22.9315
Bgr,604,594.691
Bgr,605,284.853
Bgr,606,294.171
Bgr,607,169.86
Bgr,608,192.042
Bgr,609,28.8556
Bgr,610,492.669
Bgr,611,186.879
Bgr,612,1236.6
Bgr,613,37.7568
Bgr,614,562.82
Bgr,615,424.849
Bgr,616,98.3761
Bgr,617,57.1822
Bgr,618,199.044
Bgr,619,73.3973
Bgr,620,424.4
Bgr,621,567.979
Bgr,622,42.6934
Bgr,623,347.303
Bgr,624,1904.2
Bgr,625,874.299
Bgr,626,169.167
Bgr,627,592.763
Bgr,628,133.107
Bgr,629,172.749
Bgr,630,1149.9
Bgr,631,704.643
Bgr,632,358.281
Bgr,633,270.22
Bgr,634,207.914
Bgr,635,122.801
Bgr,636,284.196
Bgr,637,352.827
Bgr,638,1089.4
Bgr,639,532.506
Bgr,640,155.357
Bgr,641,529.388
Bgr,642,90.8831
Bgr,643,27.9541
Bgr,644,788.939
Bgr,645,85.7663
Bgr,646,164.231
Bgr,647,389.107
Bgr,648,258.149
Bgr,649,76.3665
Bgr,650,392.274
Bgr,651,103.283
Bgr,652,1171.08
Bgr,653,550.607
Bgr,654,294.118
Bgr,655,587.896
Bgr,656,774.183
Bgr,657,25.0714
Bgr,658,128.146
Bgr,659,28.482
Bgr,660,588.416
Bgr,661,370.816
Bgr,662,358.355
Bgr,663,350.209
Bgr,664,61.8402
Bgr,665,68.7394
Bgr,666,125.913
Bgr,667,381.202
Bgr,668,158.995
Bgr,669,215.452
Bgr,670,20.5158
Bgr,671,49.5498
Bgr,672,1538.51
Bgr,673,381.074
Bgr,674,221.991
Bgr,675,867.057
Bgr,676,167.768
Bgr,677,510.359
Bgr,678,277.538
Bgr,679,142.854
Bgr,680,1183.31
Bgr,681,13.153
Bgr,682,266.451
Bgr,683,289.859
Bgr,684,386.46
Bgr,685,73.2142
Bgr,686,36.8915
Bgr,687,810.678
Bgr,688,907.275
Bgr,689,79.6974
Bgr,690,510.071
Bgr,691,594.111
Bgr,692,330.253
Bgr,693,222.835
Bgr,694,164.073
Bgr,695,150.915
Bgr,696,45.1497
Bgr,697,510.109
Bgr,698,167.22
Bgr,699,135.734
Bgr,700,249.405
Bgr,701,42.5326
Bgr,702,75.9909
Bgr,703,165
Bgr,704,119.82
Bgr,705,21.8996
Bgr,706,194.539
Bgr,707,206.429
Bgr,708,191.403
Bgr,709,446.015
Bgr,710,100.484
Bgr,711,142.894
Bgr,712,672.605
Bgr,713,508.538
Bgr,714,119.159
Bgr,715,839.957
Bgr,716,488.24
Bgr,717,142.079
Bgr,718,691.897
Bgr,719,451.329
Bgr,720,638.412
Bgr,721,148.257
Bgr,722,598.096
Bgr,723,582.032
Bgr,724,584.558
Bgr,725,757.815
Bgr,726,65.4343
Bgr,727,230.25
Bgr,728,356.016
Bgr,729,1289.24
Bgr,730,727.84
Bgr,731,610.185
Bgr,732,91.0687
Bgr,733,1500.74
Bgr,734,610.783
Bgr,735,518.679
Bgr,736,1254.42
Bgr,737,106.744
Bgr,738,21.6996
Bgr,739,1447.43
Bgr,740,434.467
Bgr,741,717.049
Bgr,742,1593.13
Bgr,743,1257.92
Bgr,744,337.019
Bgr,745,52.4708
Bgr,746,148.214
Bgr,747,180.043
Bgr,748,375.146
Bgr,749,454.975
Bgr,750,509.321
Bgr,751,49.1321
Bgr,752,34.0423
Bgr,753,183.214
Bgr,754,326.899
Bgr,755,1126.79
Bgr,756,763.815
Bgr,757,489.718
Bgr,758,134.957
Bgr,759,127.833
Bgr,760,270.561
Bgr,761,314.746
Bgr,762,285.567
Bgr,763,624.727
Bgr,764,138.573
Bgr,765,1444.25
Bgr,766,654.781
Bgr,767,976.479
Bgr,768,205.594
Bgr,769,1079.74
Bgr,770,195.533
Bgr,771,861.915
Bgr,772,481.527
Bgr,773,203.334
Bgr,774,1830.97
Bgr,775,15.2248
Bgr,776,65.7656
Bgr,777,779.373
Bgr,778,300.005
Bgr,779,92.3492
Bgr,780,133.603
Bgr,781,276.601
Bgr,782,837.403
Bgr,783,2026.86
Bgr,784,217.547
Bgr,785,28.3143
Bgr,786,166.928
Bgr,787,570.869
Bgr,788,199.947
Bgr,789,14.5619
Bgr,790,49.6111
Bgr,791,508.922
Bgr,792,80.6606
Bgr,793,191.661
Bgr,794,35.923
Bgr,795,814.139
Bgr,796,507.774
Bgr,797,77.7842
Bgr,798,90.7089
Bgr,799,11.5967
Bgr,800,292.131
Bgr,801,141.343
Bgr,802,545.983
Bgr,803,184.562
Bgr,804,129.572
Bgr,805,80.5817
Bgr,806,1409.84
Bgr,807,394.897
Bgr,808,1211.93
Bgr,809,700.378
Bgr,810,103.025
Bgr,811,484.764
Bgr,812,528.408
Bgr,813,507.312
Bgr,814,1727.94
Bgr,815,46.0266
Bgr,816,316.72
Bgr,817,101.464
Bgr,818,242.596
Bgr,819,145.565
Bgr,820,1729.66
Bgr,821,52.2709
Bgr,822,49.0503
Bgr,823,322.243
Bgr,824,591.64
Bgr,825,1572.37
Bgr,826,1428.71
Bgr,827,154.595
Bgr,828,333.25
Bgr,829,238.099
Bgr,830,156.785
Bgr,831,357.741
Bgr,832,223.629
Bgr,833,514.818
Bgr,834,357.665
Bgr,835,492.453
Bgr,836,135.021
Bgr,837,1303.12
Bgr,838,194.082
Bgr,839,77.5711
Bgr,840,365.434
Bgr,841,55.4601
Bgr,842,199.733
Bgr,843,236.992
Bgr,844,11.534
Bgr,845,492.728
Bgr,846,121.926
Bgr,847,72.398
Bgr,848,698.625
Bgr,849,364.696
Bgr,850,983.592
Bgr,851,1575.15
Bgr,852,743.789
Bgr,853,34.4836
Bgr,854,1626.45
Bgr,855,375.123
Bgr,856,222.442
Bgr,857,227.73
Bgr,858,509.23
Bgr,859,235.764
Bgr,860,57.0121
Bgr,861,349.576
Bgr,862,1120.31
Bgr,863,323.983
Bgr,864,418.983
Bgr,865,332.925
Bgr,866,191.088
Bgr,867,162.279
Bgr,868,351.364
Bgr,869,280.421
Bgr,870,42.2972
Bgr,871,76.5443
Bgr,872,67.7111
Bgr,873,118.282
Bgr,874,137.469
Bgr,875,65.4565
Bgr,876,845.51
Bgr,877,487.747
Bgr,878,164.195
Bgr,879,12.2212
Bgr,880,1587.84
Bgr,881,17.5437
Bgr,882,23.4256
Bgr,883,167.577
Bgr,884,48.2318
Bgr,885,159.262
Bgr,886,2039.75
Bgr,887,210.894
Bgr,888,196.403
Bgr,889,267.836
Bgr,890,510.677
Bgr,891,135.33
Bgr,892,349.583
Bgr,893,603.768
Bgr,894,956.617
Bgr,895,207.352
Bgr,896,460.416
Bgr,897,39.8641
Bgr,898,34.4239
Bgr,899,223.432
Bgr,900,245.106
Bgr,901,195.198
Bgr,902,71.8856
Bgr,903,85.2319
Bgr,904,1549.96
Bgr,905,119.182
Bgr,906,735.987
Bgr,907,410.095
Bgr,908,1542.38
Bgr,909,1382
Bgr,910,340.904
Bgr,911,330.466
Bgr,912,58.0616
Bgr,913,368.608
Bgr,914,709.058
Bgr,915,963.864
Bgr,916,104.3
Bgr,917,481.476
Bgr,918,201.777
Bgr,919,15.1553
Bgr,920,267.31
Bgr,921,1231.06
Bgr,922,206.861
Bgr,923,447.566
Bgr,924,350.171
Bgr,925,990.929
Bgr,926,859.308
Bgr,927,127.448
Bgr,928,310.403
Bgr,929,880.962
Bgr,930,53.7202
Bgr,931,367.208
Bgr,932,72.5835
Bgr,933,218.025
Bgr,934,92.2809
Bgr,935,624.806
Bgr,936,134.343
Bgr,937,80.0402
Bgr,938,919.427
Bgr,939,233.441
Bgr,940,602.563
Bgr,941,591.853
Bgr,942,539.548
Bgr,943,461.297
Bgr,944,316.751
Bgr,945,142.64
Bgr,946,38.5658
Bgr,947,297.353
Bgr,948,131.526
Bgr,949,1420.85
Bgr,950,63.0879
Bgr,951,29.1823
Bgr,952,178.385
Bgr,953,398.871
Bgr,954,91.4218
Bgr,955,185.669
Bgr,956,34.2141
Bgr,957,190.453
Bgr,958,120.079
Bgr,959,290.353
Bgr,960,194.912
Bgr,961,567.356
Bgr,962,141.494
Bgr,963,12.6727
Bgr,964,166.421
Bgr,965,73.0801
Bgr,966,231.602
Bgr,967,993.361
Bgr,968,617.385
Bgr,969,212.087
Bgr,970,36.8378
Bgr,971,52.0121
Bgr,972,197.474
Bgr,973,428.562
Bgr,974,129.542
Bgr,975,626.679
Bgr,976,292.512
Bgr,977,510.793
Bgr,978,58.6677
Bgr,979,528.024
Bgr,980,54.9753
Bgr,981,476.682
Bgr,982,568.516
Bgr,983,181.957
Bgr,984,794.195
Bgr,985,170.791
Bgr,986,83.3801
Bgr,987,502.407
Bgr,988,787.734
Bgr,989,181.72
Bgr,990,136.627
Bgr,991,188.431
Bgr,992,21.0049
Bgr,993,17.1557
Bgr,994,30.2819
Bgr,995,16.3636
Bgr,996,602.013
Bgr,997,458.567
Bgr,998,299.727
Bgr,999,666.298
Bgr,1000,278.899
Bgr,1001,604.479
Bgr,1002,121.577
Bgr,1003,258.217
Bgr,1004,315.341
Bgr,1005,548.915
Bgr,1006,600.639
Bgr,1007,747.328
Bgr,1008,231.969
Bgr,1009,15.76
Bgr,1010,488.491
Bgr,1011,213.354
Bgr,1012,73.5714
Bgr,1013,715.588
Bgr,1014,338.495
Bgr,1015,761.556
Bgr,1016,572.009
Bgr,1017,167.127
Bgr,1018,518.151
Bgr,1019,694.748
Bgr,1020,332.373
Bgr,1021,224.866
Bgr,1022,633.105
Bgr,1023,134.691
Bgr,1024,853.937
Bgr,1025,115.366
Bgr,1026,1602.1
Bgr,1027,1436.5
Bgr,1028,39.4554
Bgr,1029,1304.36
Bgr,1030,358.177
Bgr,1031,240.21
Bgr,1032,111.338
Bgr,1033,515.06
Bgr,1034,225.878
Bgr,1035,70.7332
Bgr,1036,1090.63
Bgr,1037,147.823
Bgr,1038,570.522
Bgr,1039,344.238
Bgr,1040,148.762
Bgr,1041,511.447
Bgr,1042,269.394
Bgr,1043,132.787
Bgr,1044,154.31
Bgr,1045,1520.43
Bgr,1046,329.423
Bgr,1047,21.5871
Bgr,1048,195.972
Bgr,1049,519.139
Bgr,1050,134.755
Bgr,1051,273.42
Bgr,1052,344.758
Bgr,1053,219.885
Bgr,1054,785.293
Bgr,1055,260.527
Bgr,1056,561.775
Bgr,1057,596.111
Bgr,1058,63.0895
Bgr,1059,2007
Bgr,1060,243.196
Bgr,1061,15.6532
Bgr,1062,653.024
Bgr,1063,134.482
Bgr,1064,585.336
Bgr,1065,594.659
Bgr,1066,166.824
Bgr,1067,200.403
Bgr,1068,48.9612
Bgr,1069,167.865
Bgr,1070,77.0615
Bgr,1071,12.0317
Bgr,1072,194.833
Bgr,1073,1284.54
Bgr,1074,215.065
Bgr,1075,510.157
Bgr,1076,228.416
Bgr,1077,40.3281
Bgr,1078,90.7724
Bgr,1079,185.384
Bgr,1080,219.404
Bgr,1081,997.963
Bgr,1082,179.315
Bgr,1083,101.131
Bgr,1084,1836.28
Bgr,1085,529.082
Bgr,1086,762.844
Bgr,1087,1430.75
Bgr,1088,240.148
Bgr,1089,35.3277
Bgr,1090,144.23
Bgr,1091,140.298
Bgr,1092,1012.65
Bgr,1093,1011.63
Bgr,1094,451.192
Bgr,1095,288.614
Bgr,1096,209.599
Bgr,1097,269.495
Bgr,1098,17.6482
Bgr,1099,840.355
Bgr,1100,227.458
Bgr,1101,37.9685
Bgr,1102,1425.12
Bgr,1103,178.733
Bgr,1104,270.877
Bgr,1105,158.817
Bgr,1106,422.508
Bgr,1107,277.945
Bgr,1108,786.618
Bgr,1109,109.946
Bgr,1110,383.827
Bgr,1111,440.736
Bgr,1112,32.7521
Bgr,1113,95.0532
Bgr,1114,594.96
Bgr,1115,382.295
Bgr,1116,36.802
Bgr,1117,570.486
Bgr,1118,695.889
Bgr,1119,195.894
Bgr,1120,105.661
Bgr,1121,108.642
Bgr,1122,1009.91
Bgr,1123,138.252
Bgr,1124,1120.33
Bgr,1125,172.414
Bgr,1126,762.536
Bgr,1127,851.582
Bgr,1128,14.1191
Bgr,1129,168.349
Bgr,1130,148.062
Bgr,1131,406.326
Bgr,1132,211.962
Bgr,1133,1230.52
Bgr,1134,349.181
Bgr,1135,507.872
Bgr,1136,424.435
Bgr,1137,767.112
Bgr,1138,1089.18
Bgr,1139,508.104
Bgr,1140,612.656
Bgr,1141,221.985
Bgr,1142,1007.07
Bgr,1143,489.125
Bgr,1144,304.767
Bgr,1145,264.36
Bgr,1146,146.209
Bgr,1147,250.781
Bgr,1148,274.234
Bgr,1149,510.705
Bgr,1150,947.095
Bgr,1151,202.595
Bgr,1152,572.91
Bgr,1153,666.509
Bgr,1154,54.6173
Bgr,1155,1612.98
Bgr,1156,56.8296
Bgr,1157,265.127
Bgr,1158,923.718
Bgr,1159,889.336
Bgr,1160,157.039
Bgr,1161,699.634
Bgr,1162,369.908
Bgr,1163,725.611
Bgr,1164,103.605
Bgr,1165,288.109
Bgr,1166,35.5835
Bgr,1167,960.347
Bgr,1168,459.073
Bgr,1169,62.2524
Bgr,1170,301.148
Bgr,1171,348.248
Bgr,1172,142.908
Bgr,1173,346.754
Bgr,1174,21.7486
Bgr,1175,372.614
Bgr,1176,1086.5
Bgr,1177,567.735
Bgr,1178,313.266
Bgr,1179,161.54
Bgr,1180,153.346
Bgr,1181,509.109
Bgr,1182,509.184
Bgr,1183,256.313
Bgr,1184,148.292
Bgr,1185,38.0824
Bgr,1186,609.784
Bgr,1187,220.272
Bgr,1188,130.204
Bgr,1189,37.4858
Bgr,1190,353.901
Bgr,1191,776.8
Bgr,1192,1150.53
Bgr,1193,543.669
Bgr,1194,1049.67
Bgr,1195,140.322
Bgr,1196,742.845
Bgr,1197,1097.09
Bgr,1198,78.3584
Bgr,1199,164.534
Bgr,1200,839.348
Bgr,1201,143.487
Bgr,1202,326.068
Bgr,1203,136.879
Bgr,1204,207.448
Bgr,1205,160.411
Bgr,1206,1440.4
Bgr,1207,1082.79
Bgr,1208,143.346
Bgr,1209,298.045
Bgr,1210,1005.56
Bgr,1211,313.032
Bgr,1212,175.025
Bgr,1213,226.914
Bgr,1214,64.3356
Bgr,1215,47.5655
Bgr,1216,163.887
Bgr,1217,1333.66
Bgr,1218,1794.63
Bgr,1219,188.621
Bgr,1220,222.648
